,smiles,dipole
66303,O=C1NCC2(O)CC2O1,5.2855
66304,O=C1OCC2(O)CC2O1,5.4039
66305,C#CC1=CC2(C)CC2C1,0.927
66306,CC12C=C(C#N)CC1C2,4.8205
66307,CC12CC1NC(C#N)=N2,5.0834
66308,C#CC1=NC2(C)CC2O1,1.1945
66309,CC12CC1OC(C#N)=N2,5.021
66310,C#CC1=CC2(C)CN2C1,1.0678
66311,CC12C=C(C#N)CN1C2,3.9036
66312,C#CC1=CC2(C)NC2C1,1.9954
66313,CC12C=C(C#N)CC1N2,5.5547
66314,C#CC1=CC2(C)OC2C1,1.7212
66315,CC12C=C(C#N)CC1O2,4.2561
66316,C#CC1=CC2(O)CC2C1,1.3943
66317,N#CC1=CC2(O)CC2C1,4.6561
66318,CC1(C)CC2(O)CC2O1,1.9306
66319,CC1(C)CC2CC2(O)C1,1.5062
66320,CC1(O)CC2CC2(O)C1,1.7415
66321,CC1(C)CC2OC2(C)C1,1.7547
66322,CC1(O)CC2NC2(C)C1,2.7507
66323,CC1(O)CC2OC2(C)C1,2.7942
66324,CC1(C)CC2CC2(C)C1,0.1621
66325,CC1(C)CC2CC2(C)O1,1.244
66326,CC1(O)CC2CC2(C)C1,1.3817
66327,CC1(C)CC2(C)CC2O1,1.4318
66328,CC1(C)OC2CC2(C)O1,1.0412
66329,CC1(C)CN2CC2(C)C1,1.4675
66330,CC1(O)CN2CC2(C)C1,1.5148
66331,CC12CC(C#N)CC1N2,2.656
66332,C#CC1CC2OC2(C)C1,1.5975
66333,CC12CC(C#N)CC1O2,3.658
66334,C#CC1CC2CC2(C)C1,0.8268
66335,CC12CC(C#N)CC1C2,4.2941
66336,CC12CC1CC(C#N)N2,4.5752
66337,C#CC1CC2CC2(C)O1,1.4972
66338,CC12CC1CC(C#N)O2,3.8337
66339,CC12CC(C#N)NC1C2,4.105
66340,C#CC1CC2(C)CC2O1,1.7166
66341,CC12CC(C#N)OC1C2,3.9983
66342,C#CC1OC2CC2(C)O1,1.5098
66343,CC12CC1OC(C#N)O2,3.5778
66344,CC12CC(C#N)CN1C2,3.8904
66345,C#CC1CC2CC2(O)C1,1.352
66346,N#CC1CC2CC2(O)C1,4.4061
66347,N#CC1CC2(O)CC2N1,4.2461
66348,C#CC1CC2(O)CC2O1,2.4786
66349,N#CC1CC2(O)CC2O1,5.2077
66350,CC12CC(C=O)CC1N2,1.8417
66351,CC12CC(C=O)CC1O2,3.3181
66352,CC12CC(C=O)CC1C2,2.9803
66353,CC12CC1CC(C=O)O2,2.7429
66354,CC12CC1CN(C=O)C2,4.2277
66355,CC12CC(C=O)OC1C2,2.9971
66356,CC12CC1OC(C=O)O2,3.6606
66357,CC12CN(C=O)CC1N2,3.3949
66358,CC12CN(C=O)CC1O2,4.6073
66359,CC12CC(C=O)CN1C2,2.2939
66360,O=CC1CC2CC2(O)C1,2.5531
66361,O=CN1CC2CC2(O)C1,3.9548
66362,O=CC1CC2(O)CC2O1,4.1396
66363,CC12C=C(C=O)CC1C2,3.7206
66364,CC12CC1NC(C=O)=N2,2.7832
66365,CC12CC1OC(C=O)=N2,3.968
66366,CC12C=C(C=O)CN1C2,3.4719
66367,CC12C=C(C=O)CC1N2,4.3965
66368,CC12C=C(C=O)CC1O2,3.3863
66369,O=CC1=CC2(O)CC2C1,3.7653
66370,CC12CC1CC1(CC1)C2,0.187
66371,CC12CC1CC1(CC1)O2,1.1324
66372,CC12CC1CC1(CO1)C2,1.8111
66373,CC12CC1OC1(CC1)C2,1.3271
66374,CC12CC3(CC3)CC1O2,1.7383
66375,CC12CC3(CO3)CC1N2,2.7631
66376,CC12CC3(CO3)CC1O2,3.3993
66377,CC12CN1CC1(CC1)C2,1.4347
66378,CC12CN1CC1(CN1)C2,0.8571
66379,CC12CN1CC1(CO1)C2,1.6803
66380,OC12CC1CC1(CC1)C2,1.1885
66381,OC12CC1CC1(CN1)C2,0.6623
66382,OC12CC1CC1(CO1)C2,0.8476
66383,OC12CC1OC1(CC1)C2,2.1811
66384,CC12CC3CC3CC1C2,0.2425
66385,CC12CC1CC1CC1O2,1.3573
66386,CC12CC1CC1CN1C2,1.1665
66387,CC12CC3OC3CC1C2,1.916
66388,CC12CC3CC3OC1C2,1.3963
66389,CC12CC1OC1CC1O2,1.511
66390,CC12CC3CC3CC1O2,1.9198
66391,CC12CC3CN3CC1N2,0.9695
66392,CC12CC3CN3CC1O2,1.74
66393,CC12CC3OC3CC1O2,3.3175
66394,CC12CC3NC3CN1C2,1.3055
66395,CC12CC3OC3CN1C2,1.2135
66396,CC12CN3CC3CC1N2,0.908
66397,CC12CN3CC3CC1O2,1.6505
66398,OC12CC3CC3CC1C2,1.0849
66399,OC12CC1CC1CN1C2,1.7153
66400,OC12CC3NC3CC1C2,0.7074
66401,OC12CC3OC3CC1C2,1.6196
66402,OC12CC3CN3CC1C2,1.9753
66403,OC12CC3CC3OC1C2,2.1212
66404,CC12CC1CC1CC12C,0.3316
66405,CC12CC1CC1CC12O,1.0097
66406,CC12CC1CC1OC12C,1.8469
66407,CC12CC1CN1CC12C,1.4221
66408,CC12CC1OC1CC12C,1.5857
66409,CC12CC1OC1CC12O,2.1092
66410,CC12CN1CC1CC12O,2.1055
66411,CC12NC1CN1CC12C,2.3549
66412,CC12OC1CN1CC12C,1.4189
66413,CC12NC1CC1CC12O,1.314
66414,CC12NC1CC1NC12C,2.7118
66415,CC12NC1CC1OC12C,3.2363
66416,CC12OC1CC1CC12O,0.7123
66417,CC12OC1CC1OC12C,3.2817
66418,OC12CC1CC1CC12O,1.0076
66419,OC12CC1OC1CC12O,1.7062
66420,CC12CC1CC1CC2C1,0.1628
66421,CC12CC1CC1CC2O1,1.6792
66422,CC12CC1OC1CC2C1,1.4253
66423,CC12CC1OC1CN2C1,0.3185
66424,CC12CN1CC1CC2O1,1.1185
66425,CC12NC1CC1CC2O1,3.059
66426,CC12OC1CC1CC2C1,1.7531
66427,CC12OC1CC1CC2O1,3.1449
66428,OC12CC1CC1CC2C1,1.2045
66429,OC12CC1CC1CC2O1,0.5207
66430,OC12CC1OC1CC2C1,1.6789
66431,CC12CC1CC1CCC12,0.2503
66432,CC12CC1CC1COC12,1.7739
66433,CC12CC1CC1OCC12,1.7582
66434,CC12CC1OC1CCC12,1.4553
66435,CC12CC1OC1COC12,1.2084
66436,CC12CN1CC1COC12,1.2559
66437,CC12CN1CC1OCC12,1.6804
66438,CC12NC1CC1COC12,2.6707
66439,CC12NC1CC1OCC12,3.2123
66440,CC12OC1CC1CCC12,1.7444
66441,CC12OC1CC1COC12,2.8729
66442,CC12OC1CC1OCC12,2.9442
66443,OC12CC1CC1CCC12,1.5418
66444,OC12CC1CC1COC12,0.9582
66445,OC12CC1CC1OCC12,1.1862
66446,OC12CC1OC1CCC12,1.3708
66447,OC12CC1OC1COC12,0.6223
66448,C#CC1(C)CC2CC21O,1.1291
66449,CC1(C#N)CC2CC21O,4.7986
66450,CC1(C#N)NC2CC21N,2.461
66451,C#CC1(C)NC2CC21O,0.9928
66452,CC1(C#N)NC2CC21O,3.9898
66453,CC1(C#N)OC2CC21N,3.7005
66454,C#CC1(C)OC2CC21O,2.3366
66455,CC1(C#N)OC2CC21O,5.1398
66456,C#CC1(C)CC2CC21C,0.4845
66457,CC1(C#N)CC2CC21C,3.8506
66458,CC12CC1CC2(N)C#N,4.2961
66459,C#CC1(O)CC2CC21C,1.0997
66460,CC12CC1CC2(O)C#N,3.0394
66461,CC1(C#N)NC2CC21C,3.0324
66462,C#CC1(C)OC2CC21C,1.7736
66463,CC1(C#N)OC2CC21C,4.1261
66464,CC1(C#N)CN2CC21C,4.0483
66465,CC12CN1CC2(N)C#N,4.2502
66466,C#CC1(O)CN2CC21C,2.0231
66467,CC12CN1CC2(O)C#N,2.8163
66468,C#CC1(C)CC2NC21C,1.5275
66469,CC1(C#N)CC2NC21C,3.4966
66470,CC12NC1CC2(N)C#N,3.9465
66471,C#CC1(O)CC2NC21C,2.2635
66472,CC12NC1CC2(O)C#N,5.0346
66473,C#CC1(C)CC2OC21C,1.2879
66474,CC1(C#N)CC2OC21C,2.4124
66475,CC12OC1CC2(N)C#N,3.0195
66476,C#CC1(O)CC2OC21C,2.7603
66477,CC12OC1CC2(O)C#N,1.8648
66478,N#CC1(N)CC2CC21O,3.8359
66479,N#CC1(N)CC2CC21N,3.7602
66480,N#CC1(O)CC2CC21N,3.442
66481,C#CC1(O)CC2CC21O,0.8116
66482,N#CC1(O)CC2CC21O,3.723
66483,CC1(C=O)CC2CC21O,3.5873
66484,CC1(C=O)NC2CC21O,2.7394
66485,CC1(C=O)OC2CC21O,3.2594
66486,CC1(C=O)CC2CC21C,2.4098
66487,CC12CC1CC2(O)C=O,2.936
66488,CC1(C=O)OC2CC21C,3.4336
66489,CC1(C=O)CN2CC21C,3.4658
66490,CC12CN1CC2(O)C=O,2.5314
66491,CC1(C=O)CC2NC21C,2.179
66492,CC12NC1CC2(O)C=O,2.8717
66493,CC1(C=O)CC2OC21C,1.1438
66494,CC12OC1CC2(O)C=O,1.4438
66495,O=CC1(O)CC2CC21O,2.5592
66496,CC12CC1CC21CCC1,0.3094
66497,CC12CC1CC21CCO1,1.3216
66498,CC12CC1CC21COC1,1.9998
66499,CC12CC1OC21CCC1,1.6796
66500,CC12CC1OC21COC1,2.5552
66501,CC12CN1CC21CCC1,1.6882
66502,CC12CN1CC21CCO1,2.7782
66503,CC12CN1CC21COC1,0.9462
66504,C#CC12CCCC(C1)O2,1.8273
66505,C#CC12COCC(C1)O2,1.2401
66506,C#CC12CN(CCO1)C2,0.5299
66507,N#CC12CCCC(C1)C2,4.4074
66508,N#CC12CC(CCN1)C2,4.84
66509,N#CC12CC(CCO1)C2,5.1548
66510,N#CC12COCC(C1)C2,3.9525
66511,N#CC12CCOC(C1)C2,2.92
66512,N#CC12CC(C1)OCO2,3.7194
66513,N#CC12CCCC(C1)N2,5.033
66514,N#CC12CCCC(C1)O2,4.8362
66515,N#CC12CNCC(C1)N2,5.0744
66516,N#CC12CNCC(C1)O2,4.6626
66517,N#CC12COCC(C1)N2,4.0963
66518,C#CC12CCC1(C#N)N2,4.8693
66519,C#CC12CCC1(C#C)O2,1.9011
66520,C#CC12CCC1(C#N)O2,4.132
66521,N#CC12CCC1(C#N)C2,5.8218
66522,N#CC12CNC1(C#N)C2,4.4371
66523,N#CC12COC1(C#N)C2,4.6188
66524,N#CC12CCC1(C#N)N2,6.5373
66525,CC12NC1CC21CCC1,1.6633
66526,CC12NC1CC21CCO1,0.8774
66527,CC12NC1CC21COC1,2.8436
66528,CC12OC1CC21CCC1,1.8025
66529,CC12OC1CC21CCO1,0.7447
66530,CC12OC1CC21COC1,2.2158
66531,OC12CC1CC21CCC1,1.3382
66532,OC12CC1CC21CCO1,1.554
66533,OC12CC1CC21COC1,2.18
66534,OC12CC1NC21COC1,2.5502
66535,OC12CC1OC21CCC1,1.2242
66536,OC12CC1OC21COC1,1.9976
66537,CC12CC1CC2C1CC1,0.2479
66538,CC12CC1CC2C1CO1,1.8013
66539,CC12CC1CC2N1CC1,1.3197
66540,CC12CC1OC2C1CC1,1.6917
66541,CC12CC1OC2C1CN1,2.3314
66542,CC12CC1OC2C1CO1,1.9366
66543,CC12NC1CC2C1CO1,3.172
66544,CC12NC1CC2N1CC1,2.3917
66545,CC12OC1CC2C1CC1,1.7071
66546,CC12OC1CC2C1CO1,2.3824
66547,CC12OC1CC2N1CC1,1.6969
66548,OC12CC1CC2C1CC1,1.3204
66549,OC12CC1CC2C1CO1,0.995
66550,OC12CC1CC2N1CC1,1.7123
66551,OC12CC1OC2C1CC1,1.2404
66552,OC12CC1OC2C1CN1,2.5585
66553,OC12CC1OC2C1CO1,1.3482
66554,C#CCC1CC2CC12C,0.9849
66555,CC12CC1CC2CC#N,4.3476
66556,CC12CC1CN2CC#N,4.603
66557,C#CCC1OC2CC12C,1.5531
66558,CC12CC1OC2CC#N,3.0739
66559,CC12CN1CC2CC#N,3.7223
66560,CC12NC1CC2CC#N,5.4696
66561,C#CCC1CC2OC12C,1.9102
66562,CC12OC1CC2CC#N,4.3159
66563,C#CCC1CC2CC12O,1.2561
66564,N#CCC1CC2CC12O,4.3599
66565,N#CCC1NC2CC12O,4.709
66566,C#CCC1OC2CC12O,2.5523
66567,N#CCC1OC2CC12O,5.7184
66568,CC12CC1CC2CC=O,3.0398
66569,CC12CC1CC2NC=O,3.6354
66570,CC12CC1CC2OC=N,3.475
66571,CC12CC1CC2OC=O,4.2442
66572,CC12CC1CN2CC=O,3.1456
66573,CC12CC1OC2CC=O,3.7637
66574,CC12CN1CC2CC=O,2.6023
66575,CC12CN1CC2NC=O,3.4236
66576,CC12CN1CC2OC=N,2.4693
66577,CC12CN1CC2OC=O,2.5927
66578,CC12NC1CC2CC=O,4.0291
66579,CC12NC1CC2NC=O,4.0054
66580,CC12NC1CC2OC=N,4.8007
66581,CC12NC1CC2OC=O,5.7841
66582,CC12OC1CC2CC=O,3.0432
66583,CC12OC1CC2NC=O,2.6559
66584,CC12OC1CC2OC=N,4.829
66585,CC12OC1CC2OC=O,5.0629
66586,O=CCC1CC2CC12O,2.5067
66587,O=CNC1CC2CC21O,4.1487
66588,N=COC1CC2CC21O,2.1131
66589,O=COC1CC2CC21O,3.1839
66590,O=CCC1OC2CC12O,3.7889
66591,C#CC1=CCC2CC12C,0.6885
66592,CC12CC1CC=C2C#N,4.447
66593,C#CC1=CCN2CC12C,0.9876
66594,CC12CN1CC=C2C#N,3.3087
66595,C#CC1=CCC2NC12C,1.7757
66596,CC12NC1CC=C2C#N,4.8763
66597,C#CC1=CCC2OC12C,1.8078
66598,CC12OC1CC=C2C#N,4.5057
66599,C#CC1=CCC2CC12O,1.0641
66600,N#CC1=CCC2CC12O,4.0928
66601,CC12CC1CC=C2C=O,3.2701
66602,CC12CC1NC=C2C=O,5.3196
66603,CC12CN1CC=C2C=O,2.8351
66604,CC12NC1CC=C2C=O,3.4203
66605,CC12OC1CC=C2C=O,3.8049
66606,O=CC1=CCC2CC12O,3.4438
66607,O=CC1=CNC2CC12O,5.6045
66608,CC12CC1CC=CC2=O,3.6443
66609,CC12CC1NC=CC2=O,5.2925
66610,CC12CN1CC=CC2=O,3.1277
66611,CC12NC1CC=CC2=O,3.7015
66612,CC12OC1CC=CC2=O,3.6519
66613,O=C1C=CCC2CC12O,3.6038
66614,O=C1C=CNC2CC12O,5.2631
66615,CC12C=CC=CCC1C2,0.5169
66616,CC12C=CC=CCC1N2,1.6399
66617,CC12C=CC=CCC1O2,1.7666
66618,OC12C=CC=CCC1C2,1.1357
66619,CC12CCC=CCC1C2,0.2074
66620,CC12CC1CC=CCO2,1.0526
66621,CC12COC=NCC1C2,2.2947
66622,CC12CCN=COC1C2,2.1587
66623,CC12CCC=CCC1O2,1.6575
66624,CC12COC=NCC1N2,1.42
66625,CC12COC=NCC1O2,1.3725
66626,OC12CCC=CCC1C2,1.3734
66627,OC12COC=NCC1C2,1.0084
66628,OC12CCN=COC1C2,2.7277
66629,CC12CC(=N)OCC1N2,2.7415
66630,CC12CC(=N)OCC1O2,2.1191
66631,CC12CC(=O)CCC1N2,2.7644
66632,CC12CC(=O)CCC1O2,2.1709
66633,CC12CC(=O)NCC1N2,3.1883
66634,CC12CC(=O)NCC1O2,4.2138
66635,CC12CC(=O)OCC1N2,3.6325
66636,CC12CC(=O)OCC1O2,3.0641
66637,CC12CC1CCC(=N)O2,3.2664
66638,CC12CC(=O)CCC1C2,2.9894
66639,CC12CC1CCC(=O)N2,3.8212
66640,CC12CC1CCC(=O)O2,4.3218
66641,CC12CC(=O)NCC1C2,3.7654
66642,CC12CC1CNC(=O)N2,3.984
66643,CC12CC1CNC(=O)O2,4.7859
66644,CC12CC(=N)OCC1C2,3.296
66645,CC12CC1COC(=N)O2,4.4454
66646,CC12CC(=O)OCC1C2,4.4646
66647,CC12CC1COC(=O)N2,5.0595
66648,CC12CC1COC(=O)O2,5.27
66649,CC12CC1NCC(=N)O2,3.4912
66650,CC12CC(=O)CNC1C2,2.9285
66651,CC12CC1NCC(=O)N2,4.0084
66652,CC12CC1NCC(=O)O2,4.6355
66653,CC12CC1OCC(=N)O2,3.0917
66654,CC12CC(=O)COC1C2,2.3236
66655,CC12CC1OCC(=O)N2,3.7624
66656,CC12CC1OCC(=O)O2,3.7589
66657,CC12CC(=O)CCN1C2,1.7551
66658,O=C1CCC2CC2(O)C1,1.9406
66659,O=C1CC2(O)CC2CN1,3.8731
66660,N=C1CC2(O)CC2CO1,2.2326
66661,O=C1CC2(O)CC2CO1,3.472
66662,O=C1CNC2CC2(O)C1,3.0452
66663,O=C1COC2CC2(O)C1,2.7769
66664,CC12CC1CCC1CC12,0.2626
66665,CC12CC1CCC1OC12,1.7725
66666,CC12CC1CCN1CC12,1.3174
66667,CC12CC1COC1CC12,1.3806
66668,CC12CC1OCC1CC12,1.424
66669,CC12CC1OCC1CN12,1.287
66670,CC12CC1OCC1NC12,2.7022
66671,CC12CC1OCC1OC12,2.508
66672,CC12CN1CCC1NC12,1.9336
66673,CC12CN1CCC1OC12,1.1566
66674,CC12NC1CCC1NC12,2.4269
66675,CC12NC1CCC1OC12,3.1417
66676,CC12NC1CCN1CC12,1.9803
66677,CC12NC1COC1CC12,2.7553
66678,CC12OC1CCC1CC12,1.7387
66679,CC12OC1CCC1NC12,2.9126
66680,CC12OC1CCC1OC12,3.2087
66681,CC12OC1CCN1CC12,1.1872
66682,CC12OC1COC1CC12,2.5417
66683,OC12CC1CCC1CC12,1.6435
66684,OC12CC1CCC1NC12,1.2417
66685,OC12CC1CCC1OC12,0.5804
66686,OC12CC1CCN1CC12,1.8504
66687,OC12CC1COC1CC12,1.8155
66688,OC12CC1OCC1CC12,1.3535
66689,OC12CC1OCC1NC12,3.0762
66690,OC12CC1OCC1OC12,2.9119
66691,CC1(C)CCC2CC21O,1.1577
66692,CC1(C)COC2CC21O,2.2674
66693,CC1(C)OCC2CC21O,1.2678
66694,CC1(O)CCC2CC21O,2.2014
66695,CC1(O)COC2CC21O,2.5313
66696,CC1(C)CCC2CC21C,0.16
66697,CC1(O)CCC2CC21C,1.2273
66698,CC1(C)OCC2CC21C,1.4586
66699,CC1(C)COC2CC21C,1.4711
66700,CC1(O)COC2CC21C,2.6267
66701,CC1(C)CCN2CC21C,1.451
66702,CC1(O)CCN2CC21C,2.6651
66703,CC1(O)CCC2NC21C,0.4273
66704,CC1(C)OCC2NC21C,2.8165
66705,CC1(C)CCC2OC21C,1.739
66706,CC1(O)CCC2OC21C,1.6868
66707,CC1(C)OCC2OC21C,2.2976
66708,CC12CC1CCC21CC1,0.18
66709,CC12CC1CCC21CO1,1.5932
66710,CC12CC1COC21CC1,1.5054
66711,CC12CC1OCC21CC1,1.4481
66712,CC12CC1OCC21CN1,2.5025
66713,CC12CC1OCC21CO1,2.1016
66714,CC12CN1CCC21CC1,1.3664
66715,CC12CN1CCC21CN1,1.5936
66716,CC12CN1CCC21CO1,2.2763
66717,CC12NC1CCC21CN1,2.3438
66718,CC12NC1CCC21CO1,1.2732
66719,CC12NC1COC21CC1,2.8428
66720,CC12OC1CCC21CC1,1.7727
66721,CC12OC1CCC21CN1,1.3166
66722,CC12OC1CCC21CO1,0.3524
66723,CC12OC1COC21CC1,2.3081
66724,OC12CC1CCC21CC1,1.437
66725,OC12CC1CCC21CN1,1.341
66726,OC12CC1CCC21CO1,1.6552
66727,OC12CC1COC21CC1,1.5518
66728,OC12CC1OCC21CC1,1.071
66729,OC12CC1OCC21CN1,1.2043
66730,OC12CC1OCC21CO1,1.7319
66731,C#CC1CCC2CC12C,0.7656
66732,CC12CC1CCC2C#N,4.2054
66733,CC12CC1CNC2C#N,4.5259
66734,C#CC1OCC2CC21C,1.8384
66735,CC12CC1COC2C#N,4.8621
66736,C#CC1COC2CC12C,1.0829
66737,CC12CC1OCC2C#N,3.1393
66738,CC12CN1CCC2C#N,2.974
66739,C#CC1CCC2NC12C,1.9059
66740,CC12NC1CCC2C#N,5.037
66741,CC12NC1CNC2C#N,5.6701
66742,C#CC1OCC2NC21C,3.2189
66743,CC12NC1COC2C#N,6.0491
66744,C#CC1CCC2OC12C,1.9754
66745,CC12OC1CCC2C#N,4.9642
66746,CC12OC1CNC2C#N,5.6393
66747,N#CC12CCC1(C#N)O2,5.3273
66748,C#CC12CC1C1(CC1)C2,0.793
66749,C#CC1OCC2OC12C,2.5415
66750,CC12OC1COC2C#N,5.5858
66751,N#CC1NCC2CC21N,5.141
66752,N#CC1OCC2CC21N,5.1262
66753,N#CC1COC2CC12N,3.4257
66754,C#CC1CCC2CC12O,0.831
66755,N#CC1CCC2CC12O,3.2565
66756,N#CC1NCC2CC21O,3.4346
66757,C#CC1OCC2CC21O,1.2934
66758,N#CC1OCC2CC21O,3.7935
66759,C#CC1COC2CC12O,1.7918
66760,N#CC1COC2CC12O,2.0032
66761,CC12CC1CCC2C=O,2.8929
66762,CC12CC1CCN2C=O,4.1644
66763,CC12CC1COC2C=O,3.8612
66764,CC12CC1OCC2C=O,2.7315
66765,CC12CN1CCC2C=O,2.0632
66766,CC12NC1CCC2C=O,3.4302
66767,CC12NC1COC2C=O,3.778
66768,CC12OC1CCC2C=O,3.042
66769,CC12OC1CNC2C=O,3.6923
66770,CC12OC1COC2C=O,3.3467
66771,O=CC1CCC2CC12O,2.5428
66772,O=CC1OCC2CC21O,1.7059
66773,O=CC1COC2CC12O,1.5061
66774,CC12CC=CCCC1C2,0.209
66775,CC12CC1CCN=CO2,2.1257
66776,CC12CN=COCC1C2,2.2472
66777,CC12CC=CCOC1C2,1.0788
66778,CC12CC=CCCC1O2,1.6575
66779,CC12CN=COCC1N2,1.9892
66780,CC12CN=COCC1O2,3.0583
66781,OC12CC=CCCC1C2,1.1779
66782,OC12CN=COCC1C2,1.7989
66783,OC12CC=CCOC1C2,1.1442
66784,CC12CC1CCCC2=O,3.1227
66785,CC12CC1CCNC2=O,3.6242
66786,CC12CC1CCOC2=N,3.0327
66787,CC12CC1CCOC2=O,4.332
66788,CC12CC1CNCC2=O,2.8222
66789,CC12CC1COCC2=O,3.1648
66790,CC12CC1OCCC2=O,1.7083
66791,CC12CC1OCOC2=N,1.8609
66792,CC12CC1OCOC2=O,3.4199
66793,CC12CN1CCCC2=O,2.662
66794,CC12CN1CCNC2=O,3.1463
66795,CC12CN1CCOC2=N,2.3945
66796,CC12CN1CCOC2=O,3.2498
66797,CC12NC1CCCC2=O,3.0751
66798,CC12NC1CCNC2=O,3.5277
66799,CC12NC1CCOC2=N,3.3851
66800,CC12NC1CCOC2=O,4.8811
66801,CC12NC1CNCC2=O,3.2137
66802,CC12NC1COCC2=O,3.3595
66803,CC12OC1CCCC2=O,2.8439
66804,CC12OC1CCNC2=O,4.3448
66805,CC12OC1CCOC2=N,3.5848
66806,CC12OC1CCOC2=O,4.6713
66807,CC12OC1CNCC2=O,2.6202
66808,CC12OC1COCC2=O,2.4519
66809,NC12CC1CCOC2=O,4.0835
66810,N=C1OCOC2CC12N,1.3912
66811,NC12CC1OCOC2=O,3.0115
66812,O=C1CCCC2CC12O,3.079
66813,O=C1NCCC2CC12O,4.1605
66814,N=C1OCCC2CC12O,2.7702
66815,O=C1OCCC2CC12O,3.514
66816,O=C1CNCC2CC12O,2.1513
66817,O=C1COCC2CC12O,2.6973
66818,O=C1CCNC2CC12O,2.8167
66819,O=C1CCOC2CC12O,1.934
66820,N=C1OCOC2CC12O,1.3329
66821,O=C1OCOC2CC12O,2.1171
66822,CC12C=CCCCC1C2,0.3904
66823,CC12CC1CCOC=N2,2.1328
66824,CC12C=CCOCC1C2,1.0894
66825,CC12C=CCCOC1C2,1.1015
66826,CC12CC1OCOC=N2,1.4292
66827,CC12C=CCCCC1N2,1.5805
66828,CC12C=CCOCC1N2,2.4923
66829,CC12C=CCCCC1O2,2.0276
66830,CC12C=CCOCC1O2,1.7454
66831,OC12C=CCCCC1C2,1.2337
66832,OC12C=CCOCC1C2,0.7945
66833,OC12C=CCCOC1C2,1.3455
66834,CC12CCCCCC1C2,0.1699
66835,CC12CC1CCCCO2,1.2037
66836,CC12COCCCC1C2,1.1657
66837,CC12CCOCCC1C2,1.1848
66838,CC12CC1CCOCO2,2.007
66839,CC12CCCOCC1C2,1.2347
66840,CC12CC1COCCO2,0.5677
66841,CC12COCOCC1C2,1.8294
66842,CC12CCCCOC1C2,1.2616
66843,CC12CC1OCCCO2,1.8189
66844,CC12COCCOC1C2,0.3761
66845,CC12CCOCOC1C2,2.0019
66846,CC12CCCCCC1O2,1.968
66847,CC12CCCOCC1N2,1.7899
66848,CC12CCCOCC1O2,1.541
66849,CC12CCOCCC1O2,1.763
66850,CC12COCCCN1C2,1.4112
66851,CC12CCOCCN1C2,0.9945
66852,CC12COCCCC1N2,1.7948
66853,CC12COCCCC1O2,1.4458
66854,CC12COCOCC1N2,1.5264
66855,CC12COCOCC1O2,0.2151
66856,OC12CCCCCC1C2,1.1564
66857,OC12COCCCC1C2,1.8831
66858,OC12CCOCCC1C2,1.4711
66859,OC12CCCOCC1C2,2.4072
66860,OC12COCOCC1C2,1.4686
66861,OC12CCCCOC1C2,1.4104
66862,OC12COCCOC1C2,1.2555
66863,CC12CC3(C#N)C1NC23,3.5731
66864,CC12CC3(C#N)C1OC23,4.8511
66865,C#CC12NC3(C)C1NC32,1.1451
66866,C#CC12NC3(C)C1OC32,1.4888
66867,CC12NC3(C#N)C1CC23,4.778
66868,CC12NC3(C#N)C1NC23,3.5575
66869,CC12NC3(C#N)C1OC23,4.5894
66870,C#CC12OC3(C)C1CC32,1.9061
66871,C#CC12OC3(C)C1NC32,1.0992
66872,C#CC12OC3(C)C1OC32,0.5022
66873,CC12OC3(C#N)C1CC23,4.9851
66874,CC12OC3(C#N)C1NC23,3.6074
66875,CC12OC3(C#N)C1OC23,4.3906
66876,C#CC12CC3(O)C1CC32,1.2862
66877,C#CC12CC3(O)C1NC32,0.9838
66878,C#CC12CC3(O)C1OC32,2.7191
66879,N#CC12CC3(O)C1CC32,4.2149
66880,N#CC12CC3(O)C1NC32,2.854
66881,N#CC12CC3(O)C1OC32,4.815
66882,CC12CC3OC1C3(C)C2,1.6202
66883,CC12CC3CC1C3(C)C2,0.0993
66884,CC12CC3(C)C(CC13)O2,1.5086
66885,CC12CC3OC1C3(O)C2,2.5967
66886,CC12CC3CC1C3(O)C2,1.3488
66887,CC12CC3(O)C(CC13)O2,2.3229
66888,CC12CC3(O)CC1CC32,1.3208
66889,CC12CC3(O)CC1OC32,2.5676
66890,CC12CC3CC1C3(C)O2,1.3436
66891,CC12CC3NC1C3(C)O2,1.3561
66892,CC12CC3OC1C3(C)N2,1.5367
66893,CC12CC3OC1C3(C)O2,0.281
66894,OC12CC3OC1C3(O)C2,3.7886
66895,OC12CC3CC1C3(O)C2,1.2176
66896,CC12CC3(C)C(C1=O)C23,3.5367
66897,CC12CC3(C)C1N3C2=O,4.3009
66898,CC12CC3(C)C(C1=O)N23,3.1003
66899,CC12CC3(O)C(C1=O)C23,2.473
66900,CC12CC3(O)C(=O)C1C32,4.813
66901,CC12CC3(O)C(=N)N1C32,2.0057
66902,CC12CC3(O)C(=O)N1C32,5.4471
66903,CC12OC3(C)C(C1=O)C23,3.5655
66904,O=C1C2C3C1(O)CC23O,3.8111
66905,CC12CC3(C)C1C=CC23,0.1347
66906,CC12CC3(O)C1C=CC23,1.4725
66907,CC12OC3(C)C1C=CC23,1.4897
66908,OC12CC3(O)C1C=CC23,1.8575
66909,CC12CC3(C)C1CC23C,0.1814
66910,CC12CC3(C)C1CC23O,1.2505
66911,CC12CC3(C)C1OC23C,1.6941
66912,CC12CC3(C)N1CC23C,1.8176
